event_id,timestamp,hunter_id,terrain_type,event_type,animal_id,damage,calories_burned,voice_msg,encounter_id,animal,location,date,rarity_score,terrain_name,climate,danger_level,rarity_factor,description,day,terrain_visited,animals_hunted,health,stamina,fame,money_earned,experience_points
E-18104,2025-04-22 19:29:00,H-1015,Mountains,hunt_success,A-441,0,488,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18105,2025-06-03 04:56:00,H-1812,Canyon,bike_travel,Unknown,0,716,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18106,2025-06-01 10:55:00,H-1066,Forest,bike_travel,Unknown,0,872,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18107,2025-05-31 14:24:00,H-1288,Desert,hunt_success,A-391,0,801,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18108,2025-05-07 02:15:00,H-1180,Mountains,bike_travel,Unknown,0,527,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18109,2025-04-21 23:26:00,H-1293,Forest,bike_travel,Unknown,0,266,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18110,2025-04-29 00:38:00,H-1163,Savanna,hunt_failed,A-200,0,683,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18111,2025-05-10 04:47:00,H-1683,Volcanic Zone,hunt_success,A-192,0,745,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18112,2025-04-09 23:10:00,H-1011,Jungle,injured,Unknown,71,528,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18113,2025-04-12 09:03:00,H-1970,Savanna,injured,Unknown,66,790,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18114,2025-05-01 17:11:00,H-1907,Savanna,hunt_failed,A-294,0,173,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18115,2025-04-01 11:07:00,H-1934,Canyon,hunt_failed,A-364,0,261,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18116,2025-05-08 03:27:00,H-1884,Desert,bike_travel,Unknown,0,539,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18117,2025-05-12 04:37:00,H-1243,Savanna,bike_travel,Unknown,0,660,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18118,2025-04-19 09:45:00,H-1461,Desert,injured,Unknown,52,598,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18119,2025-06-05 17:41:00,H-1628,Swamp,hunt_failed,A-424,0,355,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18120,2025-05-23 14:37:00,H-1010,Forest,hunt_failed,A-479,0,918,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18121,2025-04-02 07:52:00,H-1395,Mountains,bike_travel,Unknown,0,773,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18122,2025-04-12 22:28:00,H-1384,Mountains,hunt_success,A-141,0,561,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18123,2025-04-15 12:55:00,H-1538,Tundra,injured,Unknown,27,837,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18124,2025-04-11 01:01:00,H-1219,Volcanic Zone,encounter,A-836,0,395,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18125,2025-06-08 15:35:00,H-1526,Forest,injured,Unknown,69,376,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18126,2025-05-18 01:12:00,H-1013,Desert,encounter,A-479,0,90,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18127,2025-05-03 11:01:00,H-1008,Desert,hunt_success,A-615,0,487,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18128,2025-05-20 09:59:00,H-1319,Jungle,encounter,A-674,0,829,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18129,2025-05-06 17:05:00,H-1832,Volcanic Zone,hunt_failed,A-536,0,274,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18130,2025-04-06 05:16:00,H-1264,Tundra,hunt_failed,A-286,0,187,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18131,2025-05-23 02:07:00,H-1624,City Ruins,hunt_success,A-801,0,587,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18132,2025-05-30 04:37:00,H-1175,Swamp,injured,Unknown,58,234,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18133,2025-04-03 14:49:00,H-1305,Volcanic Zone,encounter,A-429,0,605,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18134,2025-05-30 19:18:00,H-1578,Desert,encounter,A-798,0,98,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18135,2025-04-20 09:38:00,H-1841,Volcanic Zone,hunt_success,A-892,0,419,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18136,2025-05-03 09:57:00,H-1791,Canyon,hunt_failed,A-356,0,717,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18137,2025-05-19 03:50:00,H-1839,Canyon,injured,Unknown,31,881,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18138,2025-04-28 18:03:00,H-1327,Savanna,injured,Unknown,68,337,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18139,2025-04-14 06:22:00,H-1939,Savanna,hunt_failed,A-779,0,789,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18140,2025-05-22 08:47:00,H-1660,Tundra,hunt_failed,A-130,0,930,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18141,2025-04-10 19:16:00,H-1842,Desert,bike_travel,Unknown,0,312,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18142,2025-04-27 19:59:00,H-1505,Mountains,bike_travel,Unknown,0,100,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18143,2025-05-20 20:27:00,H-1101,Jungle,bike_travel,Unknown,0,861,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18144,2025-06-02 03:08:00,H-1245,City Ruins,bike_travel,Unknown,0,969,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18145,2025-04-21 06:58:00,H-1993,City Ruins,bike_travel,Unknown,0,326,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18146,2025-05-30 20:00:00,H-1813,Desert,injured,Unknown,10,874,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18147,2025-04-27 22:27:00,H-1411,Volcanic Zone,encounter,A-616,0,328,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18148,2025-04-02 00:25:00,H-1343,City Ruins,encounter,A-706,0,605,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18149,2025-04-12 20:46:00,H-1533,Volcanic Zone,hunt_failed,A-267,0,167,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18150,2025-05-11 20:34:00,H-1336,Tundra,injured,Unknown,66,718,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18151,2025-04-24 03:04:00,H-1294,Mountains,injured,Unknown,23,443,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18152,2025-05-25 23:13:00,H-1153,Swamp,hunt_failed,A-884,0,400,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18153,2025-05-12 05:57:00,H-1555,Savanna,encounter,A-343,0,304,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18154,2025-05-30 14:39:00,H-1711,Mountains,bike_travel,Unknown,0,505,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18155,2025-04-06 16:28:00,H-1007,Desert,injured,Unknown,42,888,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18156,2025-05-21 10:56:00,H-1868,Desert,hunt_failed,A-176,0,278,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18157,2025-06-03 09:29:00,H-1315,Jungle,hunt_failed,A-367,0,515,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18158,2025-05-21 00:57:00,H-1829,Forest,injured,Unknown,22,172,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18159,2025-04-08 02:00:00,H-1191,Tundra,injured,Unknown,69,900,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18160,2025-05-29 23:24:00,H-1820,Desert,injured,Unknown,31,438,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18161,2025-05-12 02:46:00,H-1376,Canyon,hunt_failed,A-582,0,678,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18162,2025-05-02 04:28:00,H-1912,Canyon,injured,Unknown,37,750,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18163,2025-05-06 05:43:00,H-1113,Forest,injured,Unknown,61,292,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18164,2025-05-11 08:35:00,H-1776,Forest,hunt_success,A-538,0,729,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18165,2025-04-02 04:59:00,H-1178,Desert,injured,Unknown,50,626,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18166,2025-05-29 07:23:00,H-1107,Volcanic Zone,injured,Unknown,57,145,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18167,2025-04-09 05:02:00,H-1433,Swamp,hunt_success,A-897,0,951,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18168,2025-05-12 20:52:00,H-1348,City Ruins,injured,Unknown,12,845,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18169,2025-04-20 14:42:00,H-1409,Canyon,hunt_failed,A-844,0,228,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18170,2025-05-31 01:26:00,H-1138,Tundra,encounter,A-911,0,927,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18171,2025-05-06 00:33:00,H-1933,Forest,encounter,A-789,0,655,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18172,2025-05-08 06:01:00,H-1916,Swamp,bike_travel,Unknown,0,661,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18173,2025-04-28 09:26:00,H-1059,Savanna,encounter,A-803,0,696,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18174,2025-05-04 06:26:00,H-1928,Jungle,hunt_success,A-789,0,245,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18175,2025-04-05 22:45:00,H-1513,Desert,bike_travel,Unknown,0,791,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18176,2025-04-20 09:25:00,H-1943,Jungle,injured,Unknown,72,841,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18177,2025-05-17 22:11:00,H-1295,Swamp,bike_travel,Unknown,0,67,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18178,2025-05-16 08:06:00,H-1020,Savanna,bike_travel,Unknown,0,111,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18179,2025-05-14 20:31:00,H-1348,City Ruins,hunt_failed,A-705,0,175,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18180,2025-05-08 01:46:00,H-1831,Volcanic Zone,hunt_success,A-435,0,816,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18181,2025-05-11 02:36:00,H-1372,Savanna,bike_travel,Unknown,0,122,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18182,2025-05-17 05:06:00,H-1412,Tundra,bike_travel,Unknown,0,555,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18183,2025-04-11 04:36:00,H-1317,Tundra,bike_travel,Unknown,0,284,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18184,2025-06-06 16:21:00,H-1472,Mountains,hunt_failed,A-967,0,919,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18185,2025-04-19 13:44:00,H-1232,Forest,bike_travel,Unknown,0,672,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18186,2025-05-14 21:16:00,H-1190,City Ruins,hunt_failed,A-663,0,794,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18187,2025-05-25 14:25:00,H-1331,Canyon,injured,Unknown,57,419,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18188,2025-04-23 04:10:00,H-1628,Swamp,hunt_success,A-190,0,489,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18189,2025-04-04 18:37:00,H-1374,Tundra,hunt_failed,A-899,0,544,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18190,2025-06-07 04:26:00,H-1626,Desert,injured,Unknown,66,58,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18191,2025-06-05 09:26:00,H-1102,Savanna,injured,Unknown,39,189,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18192,2025-05-23 18:48:00,H-1593,Desert,encounter,A-642,0,61,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18193,2025-05-17 01:46:00,H-1199,Mountains,injured,Unknown,63,670,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18194,2025-04-26 10:56:00,H-1074,Jungle,hunt_failed,A-251,0,262,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18195,2025-05-29 07:26:00,H-1719,Canyon,encounter,A-745,0,836,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-18196,2025-05-12 11:24:00,H-1820,Desert,hunt_success,A-540,0,681,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
