event_id,timestamp,hunter_id,terrain_type,event_type,animal_id,damage,calories_burned,voice_msg,hunt_result,is_danger,energy_category
E-19559,2025-05-31 04:19:00,H-1685,Forest,injured,,98,464,Scan complete.,None,True,Medium
E-19560,2025-05-01 05:13:00,H-1643,Forest,bike_travel,,0,135,Nice shot!,None,False,Low
E-19561,2025-04-05 15:31:00,H-1891,Canyon,injured,,93,377,Nice shot!,None,True,Medium
E-19562,2025-04-05 13:00:00,H-1570,City Ruins,hunt_success,A-557,0,123,Enemy nearby!,Success,False,Low
E-19563,2025-04-01 00:15:00,H-1392,Desert,hunt_success,A-774,0,958,Be careful!,Success,False,High
E-19564,2025-05-15 11:08:00,H-1774,Jungle,bike_travel,,0,289,Low health warning!,None,False,Medium
E-19565,2025-04-26 03:53:00,H-1776,Forest,injured,,15,369,Stay alert!,None,False,Medium
E-19566,2025-04-14 16:11:00,H-1991,Tundra,injured,,10,245,Scan complete.,None,False,Medium
E-19567,2025-04-24 08:48:00,H-1950,City Ruins,bike_travel,,0,574,Stay alert!,None,False,Medium
E-19568,2025-05-13 19:00:00,H-1615,Savanna,encounter,A-957,0,915,Be careful!,None,False,High
E-19569,2025-05-13 14:42:00,H-1444,Jungle,hunt_success,A-399,0,473,Nice shot!,Success,False,Medium
E-19570,2025-04-09 13:52:00,H-1660,Tundra,hunt_failed,A-979,0,977,Scan complete.,Failed,False,High
E-19571,2025-05-11 01:45:00,H-1299,Jungle,encounter,A-302,0,477,Low health warning!,None,False,Medium
E-19572,2025-04-19 17:57:00,H-1603,Tundra,bike_travel,,0,142,Mission success.,None,False,Low
E-19573,2025-04-18 22:13:00,H-1367,Forest,bike_travel,,0,485,Scan complete.,None,False,Medium
E-19574,2025-06-06 07:34:00,H-1501,City Ruins,encounter,A-133,0,741,Stay alert!,None,False,High
E-19575,2025-05-12 19:04:00,H-1001,Swamp,hunt_failed,A-948,0,651,Enemy nearby!,Failed,False,High
E-19576,2025-04-07 18:14:00,H-1199,Mountains,injured,,48,223,Enemy nearby!,None,False,Medium
E-19577,2025-04-13 16:53:00,H-1645,Swamp,hunt_failed,A-690,0,821,Be careful!,Failed,False,High
E-19578,2025-04-09 01:20:00,H-1952,Mountains,bike_travel,,0,220,Nice shot!,None,False,Medium
E-19579,2025-05-13 22:33:00,H-1126,Swamp,bike_travel,,0,345,Be careful!,None,False,Medium
E-19580,2025-04-21 11:21:00,H-1055,Forest,hunt_success,A-575,0,269,Stay alert!,Success,False,Medium
E-19581,2025-05-26 07:48:00,H-1275,Volcanic Zone,hunt_success,A-503,0,203,Stay alert!,Success,False,Medium
E-19582,2025-04-12 21:12:00,H-1672,Tundra,injured,,55,610,Scan complete.,None,True,High
E-19583,2025-04-12 18:39:00,H-1187,City Ruins,encounter,A-412,0,579,Nice shot!,None,False,Medium
E-19584,2025-06-03 13:22:00,H-1183,Tundra,injured,,83,237,Be careful!,None,True,Medium
E-19585,2025-06-07 22:28:00,H-1938,Desert,hunt_success,A-522,0,806,Enemy nearby!,Success,False,High
E-19586,2025-05-26 19:45:00,H-1635,Swamp,hunt_success,A-560,0,165,Nice shot!,Success,False,Low
E-19587,2025-05-18 16:29:00,H-1339,Jungle,bike_travel,,0,738,Nice shot!,None,False,High
E-19588,2025-05-30 08:01:00,H-1727,City Ruins,hunt_success,A-662,0,462,Mission success.,Success,False,Medium
E-19589,2025-04-09 09:24:00,H-1582,Jungle,bike_travel,,0,70,Low health warning!,None,False,Low
E-19590,2025-04-11 19:35:00,H-1300,Forest,hunt_success,A-268,0,855,Be careful!,Success,False,High
E-19591,2025-04-01 17:32:00,H-1274,Desert,bike_travel,,0,361,Nice shot!,None,False,Medium
E-19592,2025-04-17 07:12:00,H-1014,Tundra,bike_travel,,0,534,Stay alert!,None,False,Medium
E-19593,2025-05-03 01:04:00,H-1985,Swamp,hunt_failed,A-809,0,404,Nice shot!,Failed,False,Medium
E-19594,2025-05-15 03:47:00,H-1433,Swamp,hunt_success,A-340,0,778,Stay alert!,Success,False,High
E-19595,2025-05-11 08:14:00,H-1291,Mountains,encounter,A-536,0,947,Enemy nearby!,None,False,High
E-19596,2025-06-01 07:13:00,H-1025,Tundra,encounter,A-654,0,253,Enemy nearby!,None,False,Medium
E-19597,2025-04-02 14:22:00,H-1002,Canyon,encounter,A-433,0,919,Mission success.,None,False,High
E-19598,2025-04-06 23:11:00,H-1869,Desert,encounter,A-486,0,160,Scan complete.,None,False,Low
E-19599,2025-05-22 09:17:00,H-1880,City Ruins,bike_travel,,0,567,Mission success.,None,False,Medium
E-19600,2025-04-28 20:42:00,H-1121,Forest,hunt_success,A-822,0,835,Low health warning!,Success,False,High
E-19601,2025-06-05 22:37:00,H-1010,Forest,injured,,19,133,Be careful!,None,False,Low
E-19602,2025-05-29 22:34:00,H-1385,Mountains,encounter,A-166,0,133,Enemy nearby!,None,False,Low
E-19603,2025-04-23 01:36:00,H-1093,Desert,injured,,29,715,Low health warning!,None,False,High
E-19604,2025-04-04 06:48:00,H-1131,Mountains,encounter,A-904,0,212,Low health warning!,None,False,Medium
E-19605,2025-06-08 11:57:00,H-1368,Volcanic Zone,hunt_failed,A-372,0,78,Stay alert!,Failed,False,Low
E-19606,2025-04-26 08:47:00,H-1829,Forest,hunt_success,A-866,0,953,Stay alert!,Success,False,High
E-19607,2025-04-30 08:31:00,H-1132,Volcanic Zone,bike_travel,,0,254,Nice shot!,None,False,Medium
E-19608,2025-05-04 19:17:00,H-1304,Jungle,hunt_success,A-215,0,711,Stay alert!,Success,False,High
E-19609,2025-05-20 08:33:00,H-1500,Desert,encounter,A-912,0,97,Scan complete.,None,False,Low
E-19610,2025-05-06 19:54:00,H-1095,Forest,bike_travel,,0,141,Mission success.,None,False,Low
E-19611,2025-06-06 22:48:00,H-1303,Mountains,hunt_success,A-793,0,314,Stay alert!,Success,False,Medium
E-19612,2025-06-06 06:39:00,H-1468,Tundra,encounter,A-856,0,329,Mission success.,None,False,Medium
E-19613,2025-05-04 19:34:00,H-1608,Tundra,hunt_success,A-441,0,728,Mission success.,Success,False,High
E-19614,2025-05-17 13:13:00,H-1940,Forest,hunt_failed,A-129,0,353,Be careful!,Failed,False,Medium
E-19615,2025-06-07 14:56:00,H-1786,City Ruins,encounter,A-104,0,805,Be careful!,None,False,High
E-19616,2025-04-10 14:37:00,H-1918,Savanna,hunt_failed,A-927,0,918,Stay alert!,Failed,False,High
E-19617,2025-05-18 04:20:00,H-1874,Forest,encounter,A-295,0,880,Nice shot!,None,False,High
E-19618,2025-05-22 15:51:00,H-1316,Canyon,hunt_success,A-441,0,546,Low health warning!,Success,False,Medium
E-19619,2025-06-03 00:12:00,H-1802,Mountains,injured,,31,709,Scan complete.,None,False,High
E-19620,2025-04-19 09:15:00,H-1421,Desert,encounter,A-742,0,278,Nice shot!,None,False,Medium
E-19621,2025-04-03 02:44:00,H-1468,Tundra,hunt_failed,A-786,0,925,Nice shot!,Failed,False,High
E-19622,2025-05-30 15:38:00,H-1395,Mountains,injured,,74,93,Low health warning!,None,True,Low
E-19623,2025-04-13 09:34:00,H-1354,Mountains,encounter,A-914,0,592,Stay alert!,None,False,Medium
E-19624,2025-06-04 13:28:00,H-1151,Volcanic Zone,injured,,37,306,Low health warning!,None,False,Medium
E-19625,2025-05-31 11:20:00,H-1739,Mountains,bike_travel,,0,534,Nice shot!,None,False,Medium
E-19626,2025-05-02 04:41:00,H-1410,Swamp,hunt_failed,A-270,0,345,Enemy nearby!,Failed,False,Medium
E-19627,2025-05-01 20:11:00,H-1556,Tundra,encounter,A-127,0,785,Low health warning!,None,False,High
E-19628,2025-05-12 21:29:00,H-1546,Forest,encounter,A-943,0,487,Low health warning!,None,False,Medium
E-19629,2025-05-02 12:42:00,H-1656,Canyon,hunt_success,A-961,0,197,Scan complete.,Success,False,Low
E-19630,2025-05-26 23:18:00,H-1039,Canyon,bike_travel,,0,445,Be careful!,None,False,Medium
E-19631,2025-06-06 12:29:00,H-1168,Jungle,bike_travel,,0,654,Enemy nearby!,None,False,High
E-19632,2025-06-05 17:40:00,H-1706,Desert,injured,,64,545,Stay alert!,None,True,Medium
E-19633,2025-05-30 15:32:00,H-1494,Savanna,hunt_failed,A-465,0,121,Nice shot!,Failed,False,Low
E-19634,2025-05-16 14:28:00,H-1821,Desert,hunt_success,A-753,0,727,Mission success.,Success,False,High
E-19635,2025-05-05 16:16:00,H-1794,Jungle,hunt_success,A-435,0,224,Low health warning!,Success,False,Medium
E-19636,2025-06-07 22:20:00,H-1301,Mountains,bike_travel,,0,583,Nice shot!,None,False,Medium
E-19637,2025-04-02 02:05:00,H-1543,Swamp,injured,,78,763,Mission success.,None,True,High
E-19638,2025-04-26 08:50:00,H-1821,Desert,hunt_success,A-851,0,231,Nice shot!,Success,False,Medium
E-19639,2025-06-09 10:14:00,H-1748,Volcanic Zone,hunt_success,A-184,0,653,Be careful!,Success,False,High
E-19640,2025-05-03 23:44:00,H-1177,Canyon,hunt_success,A-957,0,109,Scan complete.,Success,False,Low
E-19641,2025-04-10 12:30:00,H-1027,Desert,hunt_failed,A-884,0,270,Be careful!,Failed,False,Medium
E-19642,2025-04-01 10:57:00,H-1084,Swamp,hunt_success,A-618,0,222,Mission success.,Success,False,Medium
E-19643,2025-05-09 19:54:00,H-1451,City Ruins,encounter,A-280,0,230,Mission success.,None,False,Medium
E-19644,2025-04-24 02:17:00,H-1968,Desert,hunt_success,A-486,0,884,Be careful!,Success,False,High
E-19645,2025-05-05 17:47:00,H-1996,Jungle,encounter,A-932,0,318,Be careful!,None,False,Medium
E-19646,2025-04-07 04:49:00,H-1836,Jungle,encounter,A-184,0,907,Mission success.,None,False,High
E-19647,2025-04-28 15:25:00,H-1331,Canyon,hunt_success,A-799,0,129,Scan complete.,Success,False,Low
E-19648,2025-04-25 05:24:00,H-1790,Volcanic Zone,encounter,A-836,0,356,Low health warning!,None,False,Medium
E-19649,2025-04-14 03:03:00,H-1127,Desert,injured,,42,876,Enemy nearby!,None,False,High
E-19650,2025-04-12 16:23:00,H-1912,Canyon,bike_travel,,0,668,Mission success.,None,False,High
E-19651,2025-04-02 07:22:00,H-1363,Savanna,encounter,A-729,0,457,Be careful!,None,False,Medium
E-19652,2025-06-01 01:18:00,H-1801,City Ruins,bike_travel,,0,627,Mission success.,None,False,High
E-19653,2025-04-01 02:56:00,H-1017,Tundra,encounter,A-562,0,479,Low health warning!,None,False,Medium
E-19654,2025-05-20 22:47:00,H-1594,Jungle,hunt_success,A-677,0,928,Nice shot!,Success,False,High
E-19655,2025-04-01 06:56:00,H-1388,Savanna,bike_travel,,0,610,Nice shot!,None,False,High
E-19656,2025-04-27 01:55:00,H-1978,Forest,hunt_success,A-145,0,587,Low health warning!,Success,False,Medium
E-19657,2025-05-15 23:02:00,H-1124,Forest,bike_travel,,0,369,Nice shot!,None,False,Medium
E-19658,2025-04-06 22:39:00,H-1166,Tundra,hunt_success,A-161,0,515,Nice shot!,Success,False,Medium
E-19659,2025-04-24 07:23:00,H-1634,Desert,injured,,31,625,Scan complete.,None,False,High
E-19660,2025-05-25 19:08:00,H-1430,Canyon,encounter,A-506,0,565,Be careful!,None,False,Medium
E-19661,2025-05-08 03:53:00,H-1986,Jungle,bike_travel,,0,955,Stay alert!,None,False,High
E-19662,2025-04-26 18:16:00,H-1612,Jungle,hunt_failed,A-326,0,602,Low health warning!,Failed,False,High
E-19663,2025-04-15 05:12:00,H-1132,Volcanic Zone,hunt_success,A-549,0,401,Mission success.,Success,False,Medium
E-19664,2025-05-17 07:51:00,H-1499,Swamp,hunt_success,A-586,0,677,Enemy nearby!,Success,False,High
E-19665,2025-04-23 16:25:00,H-1311,Desert,injured,,56,58,Scan complete.,None,True,Low
E-19666,2025-06-05 08:03:00,H-1508,Savanna,encounter,A-264,0,113,Be careful!,None,False,Low
E-19667,2025-05-29 06:22:00,H-1987,Desert,bike_travel,,0,337,Stay alert!,None,False,Medium
E-19668,2025-05-08 00:19:00,H-1529,Tundra,bike_travel,,0,719,Be careful!,None,False,High
E-19669,2025-04-12 09:37:00,H-1689,Tundra,hunt_failed,A-625,0,509,Mission success.,Failed,False,Medium
E-19670,2025-04-10 23:07:00,H-1363,Savanna,hunt_failed,A-192,0,523,Nice shot!,Failed,False,Medium
E-19671,2025-04-15 05:42:00,H-1808,Tundra,encounter,A-366,0,902,Nice shot!,None,False,High
E-19672,2025-04-26 04:58:00,H-1624,City Ruins,encounter,A-501,0,386,Scan complete.,None,False,Medium
E-19673,2025-05-18 11:28:00,H-1663,Swamp,hunt_success,A-923,0,988,Nice shot!,Success,False,High
E-19674,2025-05-26 02:35:00,H-1643,Forest,injured,,100,554,Mission success.,None,True,Medium
E-19675,2025-04-27 15:23:00,H-1641,City Ruins,hunt_failed,A-524,0,963,Nice shot!,Failed,False,High
E-19676,2025-04-28 04:59:00,H-1733,Jungle,encounter,A-518,0,575,Low health warning!,None,False,Medium
E-19677,2025-05-22 15:37:00,H-1359,Jungle,bike_travel,,0,664,Enemy nearby!,None,False,High
E-19678,2025-04-21 08:03:00,H-1016,City Ruins,hunt_failed,A-301,0,539,Mission success.,Failed,False,Medium
E-19679,2025-05-20 11:50:00,H-1664,Mountains,bike_travel,,0,92,Scan complete.,None,False,Low
E-19680,2025-05-06 08:18:00,H-1318,Savanna,bike_travel,,0,73,Stay alert!,None,False,Low
E-19681,2025-05-25 14:02:00,H-1515,Swamp,hunt_success,A-425,0,712,Nice shot!,Success,False,High
E-19682,2025-04-08 13:20:00,H-1539,Swamp,encounter,A-282,0,865,Stay alert!,None,False,High
E-19683,2025-04-23 20:12:00,H-1240,City Ruins,injured,,52,563,Low health warning!,None,True,Medium
E-19684,2025-06-01 11:21:00,H-1643,Forest,bike_travel,,0,684,Scan complete.,None,False,High
E-19685,2025-05-29 13:26:00,H-1968,Desert,hunt_success,A-124,0,316,Mission success.,Success,False,Medium
E-19686,2025-05-19 07:13:00,H-1913,Forest,injured,,38,109,Enemy nearby!,None,False,Low
E-19687,2025-05-23 13:53:00,H-1658,Canyon,encounter,A-806,0,859,Be careful!,None,False,High
E-19688,2025-05-14 18:43:00,H-1215,Desert,hunt_failed,A-702,0,588,Mission success.,Failed,False,Medium
E-19689,2025-05-10 17:37:00,H-1021,City Ruins,bike_travel,,0,705,Stay alert!,None,False,High
E-19690,2025-04-21 01:56:00,H-1086,Mountains,hunt_success,A-768,0,643,Nice shot!,Success,False,High
E-19691,2025-06-04 10:46:00,H-1110,Swamp,hunt_success,A-574,0,458,Enemy nearby!,Success,False,Medium
E-19692,2025-05-18 22:51:00,H-1953,Desert,hunt_success,A-130,0,917,Mission success.,Success,False,High
E-19693,2025-04-16 02:11:00,H-1745,Tundra,bike_travel,,0,388,Stay alert!,None,False,Medium
E-19694,2025-04-16 03:27:00,H-1356,Volcanic Zone,bike_travel,,0,957,Enemy nearby!,None,False,High
E-19695,2025-04-08 19:14:00,H-1951,Mountains,injured,,67,782,Be careful!,None,True,High
E-19696,2025-05-02 02:21:00,H-1149,Forest,encounter,A-419,0,621,Scan complete.,None,False,High
E-19697,2025-06-05 08:11:00,H-1314,Volcanic Zone,bike_travel,,0,217,Mission success.,None,False,Medium
E-19698,2025-05-31 08:40:00,H-1436,Swamp,bike_travel,,0,308,Scan complete.,None,False,Medium
E-19699,2025-04-05 03:06:00,H-1161,Volcanic Zone,hunt_success,A-906,0,231,Be careful!,Success,False,Medium
E-19700,2025-04-15 14:39:00,H-1177,Canyon,hunt_success,A-421,0,226,Stay alert!,Success,False,Medium
E-19701,2025-06-07 21:26:00,H-1924,Mountains,hunt_success,A-995,0,922,Nice shot!,Success,False,High
E-19702,2025-04-23 17:09:00,H-1822,Mountains,bike_travel,,0,799,Nice shot!,None,False,High
E-19703,2025-04-26 11:42:00,H-1193,Savanna,hunt_success,A-251,0,278,Nice shot!,Success,False,Medium
E-19704,2025-04-12 13:38:00,H-1474,Savanna,hunt_success,A-853,0,366,Low health warning!,Success,False,Medium
E-19705,2025-05-16 20:57:00,H-1251,City Ruins,encounter,A-158,0,737,Scan complete.,None,False,High
E-19706,2025-04-26 05:41:00,H-1800,Swamp,hunt_failed,A-275,0,922,Scan complete.,Failed,False,High
E-19707,2025-06-07 10:40:00,H-1066,Forest,bike_travel,,0,776,Scan complete.,None,False,High
E-19708,2025-05-26 00:21:00,H-1660,Tundra,encounter,A-338,0,523,Stay alert!,None,False,Medium
E-19709,2025-04-20 09:28:00,H-1279,Tundra,encounter,A-534,0,537,Mission success.,None,False,Medium
E-19710,2025-04-24 15:06:00,H-1160,Mountains,bike_travel,,0,982,Nice shot!,None,False,High
E-19711,2025-04-05 06:30:00,H-1056,Desert,encounter,A-109,0,492,Stay alert!,None,False,Medium
E-19712,2025-06-02 21:39:00,H-1171,Swamp,encounter,A-789,0,828,Low health warning!,None,False,High
E-19713,2025-04-22 06:14:00,H-1680,City Ruins,hunt_failed,A-234,0,775,Be careful!,Failed,False,High
E-19714,2025-04-28 04:57:00,H-1599,Desert,injured,,34,880,Enemy nearby!,None,False,High
E-19715,2025-06-07 12:56:00,H-1715,Tundra,encounter,A-317,0,118,Nice shot!,None,False,Low
E-19716,2025-05-05 17:32:00,H-1493,Canyon,bike_travel,,0,222,Mission success.,None,False,Medium
E-19717,2025-06-04 04:25:00,H-1853,Desert,hunt_success,A-482,0,880,Nice shot!,Success,False,High
E-19718,2025-04-23 07:59:00,H-1895,City Ruins,bike_travel,,0,148,Enemy nearby!,None,False,Low
E-19719,2025-05-19 22:15:00,H-1646,Jungle,hunt_success,A-542,0,275,Low health warning!,Success,False,Medium
E-19720,2025-05-27 20:05:00,H-1797,Canyon,hunt_failed,A-632,0,325,Enemy nearby!,Failed,False,Medium
E-19721,2025-04-14 00:13:00,H-1711,Mountains,encounter,A-504,0,592,Stay alert!,None,False,Medium
E-19722,2025-04-01 08:56:00,H-1842,Desert,bike_travel,,0,183,Low health warning!,None,False,Low
E-19723,2025-06-08 23:01:00,H-1491,Canyon,encounter,A-942,0,422,Be careful!,None,False,Medium
E-19724,2025-04-26 12:46:00,H-1943,Jungle,encounter,A-685,0,847,Scan complete.,None,False,High
E-19725,2025-05-01 01:32:00,H-1739,Mountains,encounter,A-713,0,499,Mission success.,None,False,Medium
E-19726,2025-04-15 22:50:00,H-1389,City Ruins,hunt_failed,A-529,0,159,Low health warning!,Failed,False,Low
E-19727,2025-04-07 02:05:00,H-1360,Forest,hunt_failed,A-302,0,318,Enemy nearby!,Failed,False,Medium
E-19728,2025-04-21 03:30:00,H-1849,Tundra,hunt_success,A-979,0,856,Scan complete.,Success,False,High
E-19729,2025-05-02 11:34:00,H-1167,City Ruins,bike_travel,,0,74,Scan complete.,None,False,Low
E-19730,2025-05-08 07:35:00,H-1724,Volcanic Zone,encounter,A-619,0,308,Be careful!,None,False,Medium
E-19731,2025-05-09 06:20:00,H-1637,Forest,encounter,A-907,0,485,Mission success.,None,False,Medium
E-19732,2025-04-30 19:40:00,H-1892,Jungle,hunt_failed,A-452,0,697,Low health warning!,Failed,False,High
E-19733,2025-04-24 06:35:00,H-1994,Swamp,hunt_success,A-169,0,350,Nice shot!,Success,False,Medium
E-19734,2025-04-13 04:41:00,H-1671,City Ruins,bike_travel,,0,957,Enemy nearby!,None,False,High
E-19735,2025-04-21 23:03:00,H-1250,Tundra,encounter,A-519,0,722,Low health warning!,None,False,High
E-19736,2025-04-26 08:39:00,H-1290,Mountains,bike_travel,,0,59,Low health warning!,None,False,Low
E-19737,2025-05-11 15:29:00,H-1022,Desert,hunt_success,A-975,0,462,Scan complete.,Success,False,Medium
E-19738,2025-05-22 15:18:00,H-1891,Canyon,bike_travel,,0,83,Enemy nearby!,None,False,Low
E-19739,2025-04-09 15:58:00,H-1472,Mountains,encounter,A-212,0,805,Scan complete.,None,False,High
E-19740,2025-04-19 21:10:00,H-1963,Desert,hunt_failed,A-316,0,586,Enemy nearby!,Failed,False,Medium
E-19741,2025-06-02 09:10:00,H-1887,Jungle,encounter,A-773,0,392,Scan complete.,None,False,Medium
E-19742,2025-04-08 05:21:00,H-1192,Desert,encounter,A-129,0,960,Be careful!,None,False,High
E-19743,2025-05-17 05:14:00,H-1699,Desert,injured,,44,295,Nice shot!,None,False,Medium
E-19744,2025-05-26 12:14:00,H-1477,Jungle,hunt_failed,A-875,0,737,Scan complete.,Failed,False,High
E-19745,2025-05-29 01:23:00,H-1611,Swamp,hunt_failed,A-286,0,962,Stay alert!,Failed,False,High
E-19746,2025-05-18 05:49:00,H-1304,Jungle,bike_travel,,0,500,Mission success.,None,False,Medium
E-19747,2025-05-29 10:02:00,H-1941,Forest,injured,,100,169,Mission success.,None,True,Low
E-19748,2025-05-23 03:19:00,H-1976,City Ruins,encounter,A-868,0,607,Mission success.,None,False,High
E-19749,2025-04-19 12:34:00,H-1675,Volcanic Zone,encounter,A-583,0,364,Be careful!,None,False,Medium
E-19750,2025-04-29 13:19:00,H-1760,Volcanic Zone,hunt_failed,A-965,0,230,Scan complete.,Failed,False,Medium
E-19751,2025-04-19 14:39:00,H-1755,Mountains,encounter,A-903,0,660,Low health warning!,None,False,High
E-19752,2025-05-11 07:40:00,H-1619,Tundra,bike_travel,,0,328,Stay alert!,None,False,Medium
E-19753,2025-06-03 14:38:00,H-1892,Jungle,encounter,A-949,0,213,Stay alert!,None,False,Medium
E-19754,2025-04-06 10:00:00,H-1209,Tundra,hunt_success,A-773,0,875,Low health warning!,Success,False,High
E-19755,2025-04-03 04:13:00,H-1881,Volcanic Zone,encounter,A-820,0,887,Scan complete.,None,False,High
E-19756,2025-04-13 16:05:00,H-1131,Mountains,bike_travel,,0,887,Low health warning!,None,False,High
E-19757,2025-04-29 10:34:00,H-1876,Volcanic Zone,bike_travel,,0,858,Scan complete.,None,False,High
E-19758,2025-05-06 09:04:00,H-1806,Desert,bike_travel,,0,219,Enemy nearby!,None,False,Medium
E-19759,2025-05-13 08:53:00,H-1839,Canyon,bike_travel,,0,68,Be careful!,None,False,Low
E-19760,2025-04-16 13:37:00,H-1463,Canyon,hunt_failed,A-410,0,361,Low health warning!,Failed,False,Medium
E-19761,2025-04-20 20:46:00,H-1329,Volcanic Zone,injured,,62,821,Enemy nearby!,None,True,High
E-19762,2025-04-05 09:08:00,H-1872,Volcanic Zone,bike_travel,,0,931,Scan complete.,None,False,High
E-19763,2025-04-28 10:56:00,H-1848,Canyon,encounter,A-484,0,590,Nice shot!,None,False,Medium
E-19764,2025-05-14 07:33:00,H-1131,Mountains,injured,,24,280,Scan complete.,None,False,Medium
E-19765,2025-05-23 05:48:00,H-1753,Mountains,injured,,57,131,Low health warning!,None,True,Low
E-19766,2025-05-11 15:02:00,H-1891,Canyon,injured,,70,84,Be careful!,None,True,Low
E-19767,2025-06-04 21:41:00,H-1032,Jungle,injured,,55,695,Stay alert!,None,True,High
E-19768,2025-06-04 08:27:00,H-1083,Canyon,injured,,78,918,Be careful!,None,True,High
E-19769,2025-06-05 21:10:00,H-1579,Forest,hunt_failed,A-586,0,993,Low health warning!,Failed,False,High
