hunter_id,day,terrain_visited,animals_hunted,health,stamina,fame,money_earned,experience_points
H0683,7,Volcanic,0,65,37,73,0,120
H0683,8,Rainforest,2,72,86,95,1652,140
H0683,9,Jungle,1,86,68,106,915,150
H0683,10,Arctic,2,95,62,122,854,170
H0683,11,Desert,5,85,97,177,1475,220
H0683,12,Mountain,5,94,94,217,1200,270
H0683,13,Mountain,5,67,90,292,3750,320
H0683,14,Rainforest,0,81,33,292,0,320
H0683,15,Urban Ruins,1,94,93,297,216,330
H0683,16,Rainforest,2,69,90,321,1172,350
H0683,17,Tundra,5,90,49,371,4190,400
H0683,18,Mountain,2,62,91,389,1800,420
H0683,19,Swamp,3,55,85,413,1368,450
H0683,20,Tundra,5,93,73,463,1480,500
H0683,21,Rainforest,3,55,41,499,1782,530
H0683,22,Savanna,3,55,43,529,2643,560
H0683,23,Mountain,2,70,77,555,1042,580
H0683,24,Urban Ruins,5,90,63,580,575,630
H0683,25,Urban Ruins,0,97,93,580,0,630
H0683,26,Tundra,1,59,99,585,815,640
H0683,27,Swamp,1,82,95,592,919,650
H0683,28,Volcanic,4,67,69,636,2308,690
H0683,29,Urban Ruins,1,54,38,649,816,700
H0683,30,Volcanic,1,52,53,659,893,710
H0683,31,Swamp,3,78,49,704,2421,740
H0683,32,Mountain,2,90,89,732,736,760
H0683,33,Urban Ruins,3,84,30,750,1338,790
H0683,34,Tundra,4,75,94,778,816,830
H0683,35,Savanna,2,63,79,802,1132,850
H0683,36,Rainforest,2,74,41,824,1796,870
H0683,37,Urban Ruins,3,86,64,863,840,900
H0683,38,Swamp,0,98,62,863,0,900
H0683,39,Swamp,1,55,77,878,345,910
H0683,40,Mountain,1,56,63,887,202,920
H0683,41,Savanna,5,75,36,932,4445,970
H0683,42,Jungle,3,95,78,965,2532,1000
H0683,43,Swamp,2,91,49,987,1736,1020
H0683,44,Urban Ruins,0,85,34,987,0,1020
H0683,45,Swamp,3,69,67,1008,1815,1050
H0683,46,Volcanic,2,83,50,1020,1580,1070
H0683,47,Desert,3,57,44,1047,450,1100
H0683,48,Desert,3,53,98,1065,1914,1130
H0683,49,Arctic,5,58,70,1125,1535,1180
H0683,50,Volcanic,4,62,49,1165,1728,1220
H0683,51,Rainforest,0,67,85,1165,0,1220
H0683,52,Urban Ruins,1,66,47,1175,512,1230
H0683,53,Volcanic,2,69,52,1191,564,1250
H0683,54,Volcanic,3,64,63,1206,996,1280
H0683,55,Tundra,5,80,33,1246,4605,1330
H0683,56,Tundra,0,93,67,1246,0,1330
H0683,57,Savanna,0,67,56,1246,0,1330
H0683,58,Savanna,0,61,60,1246,0,1330
H0683,59,Rainforest,3,56,93,1291,2019,1360
H0683,60,Mountain,3,75,81,1315,1419,1390
H0683,61,Jungle,0,71,49,1315,0,1390
H0683,62,Volcanic,2,82,32,1325,358,1410
H0683,63,Rainforest,0,92,56,1325,0,1410
H0683,64,Tundra,4,93,77,1369,564,1450
H0683,65,Rainforest,2,56,83,1399,1192,1470
H0683,66,Rainforest,2,54,84,1419,322,1490
H0683,67,Jungle,4,82,34,1471,3388,1530
H0683,68,Tundra,4,96,61,1519,1768,1570
H0683,69,Desert,4,59,38,1555,1848,1610
H0683,70,Tundra,3,50,63,1591,600,1640
H0683,71,Arctic,2,57,70,1621,432,1660
H0683,72,Desert,0,75,53,1621,0,1660
H0683,73,Tundra,5,100,99,1691,1905,1710
H0683,74,Savanna,2,51,42,1715,1414,1730
H0683,75,Tundra,4,90,63,1755,1012,1770
H0683,76,Tundra,3,61,59,1788,2598,1800
H0683,77,Savanna,1,68,36,1798,688,1810
H0683,78,Swamp,1,58,76,1808,780,1820
H0683,79,Urban Ruins,0,77,84,1808,0,1820
H0683,80,Tundra,2,58,92,1832,1748,1840
H0683,81,Swamp,3,63,74,1877,2019,1870
H0683,82,Urban Ruins,1,91,46,1882,560,1880
H0683,83,Savanna,4,53,70,1918,2352,1920
H0683,84,Rainforest,2,86,97,1940,210,1940
H0683,85,Tundra,2,50,90,1970,976,1960
H0683,86,Arctic,3,73,65,2006,486,1990
H0683,87,Urban Ruins,0,62,65,2006,0,1990
H0683,88,Tundra,3,96,32,2045,678,2020
H0683,89,Mountain,1,81,83,2053,745,2030
H0683,90,Urban Ruins,3,88,41,2083,1122,2060
H0683,91,Rainforest,3,91,89,2116,2250,2090
H0683,92,Tundra,2,85,78,2140,1758,2110
H0683,93,Rainforest,2,79,64,2166,1224,2130
H0683,94,Savanna,4,71,88,2186,3900,2170
H0683,95,Mountain,3,74,50,2219,2853,2200
H0683,96,Tundra,4,76,31,2239,3268,2240
H0683,97,Desert,5,82,92,2299,4895,2290
H0683,98,Jungle,0,75,30,2299,0,2290
H0683,99,Tundra,1,64,76,2305,860,2300
H0683,100,Savanna,5,85,45,2330,2870,2350
H0684,1,Arctic,0,78,37,0,0,0
H0684,2,Jungle,2,68,64,16,384,20
H0684,3,Savanna,5,74,60,61,3520,70
H0684,4,Desert,4,80,71,97,836,110
H0684,5,Savanna,4,64,34,117,3120,150
H0684,6,Desert,4,89,97,177,3880,190
H0684,7,Jungle,2,50,56,197,1832,210
H0684,8,Rainforest,1,88,75,206,465,220
H0684,9,Jungle,2,68,31,232,1316,240
H0684,10,Mountain,5,54,52,277,1050,290
H0684,11,Swamp,1,52,34,292,635,300
H0684,12,Tundra,0,86,45,292,0,300
H0684,13,Arctic,0,57,93,292,0,300
H0684,14,Volcanic,2,72,98,306,842,320
H0684,15,Urban Ruins,5,73,42,371,3810,370
H0684,16,Tundra,4,56,81,431,3220,410
H0684,17,Urban Ruins,3,91,93,473,1269,440
H0684,18,Desert,5,71,69,518,4280,490
H0684,19,Jungle,3,86,43,551,1080,520
H0684,20,Savanna,4,59,84,603,964,560
H0684,21,Savanna,5,54,89,663,3765,610
H0684,22,Urban Ruins,2,62,83,693,464,630
H0684,23,Urban Ruins,1,98,68,698,712,640
H0684,24,Swamp,5,71,97,748,3350,690
H0684,25,Savanna,2,96,88,770,1300,710
H0684,26,Tundra,3,92,85,815,2940,740
H0684,27,Rainforest,5,56,70,880,3380,790
H0684,28,Savanna,1,74,85,892,680,800
H0684,29,Swamp,1,50,94,904,577,810
H0684,30,Savanna,4,81,95,944,1108,850
H0684,31,Mountain,4,90,82,984,2580,890
H0684,32,Arctic,3,59,62,1008,2319,920
H0684,33,Volcanic,5,65,41,1063,3435,970
H0684,34,Savanna,3,60,37,1105,486,1000
H0684,35,Rainforest,2,62,37,1115,1854,1020
H0684,36,Volcanic,3,85,68,1142,2985,1050
H0684,37,Swamp,0,94,83,1142,0,1050
H0684,38,Arctic,3,97,38,1166,1518,1080
H0684,39,Volcanic,3,63,53,1196,1182,1110
H0684,40,Arctic,5,60,62,1226,4720,1160
H0684,41,Volcanic,3,92,70,1241,2253,1190
H0684,42,Volcanic,4,77,78,1285,1884,1230
H0684,43,Swamp,4,83,44,1341,3472,1270
H0684,44,Jungle,4,58,31,1373,2032,1310
H0684,45,Desert,5,74,81,1438,3930,1360
H0684,46,Urban Ruins,3,75,93,1453,1668,1390
H0684,47,Mountain,2,64,46,1469,868,1410
H0684,48,Arctic,3,52,74,1499,1206,1440
H0684,49,Urban Ruins,4,50,69,1551,1392,1480
H0684,50,Swamp,4,99,83,1587,2140,1520
H0684,51,Volcanic,1,78,70,1598,745,1530
H0684,52,Volcanic,2,61,64,1622,878,1550
H0684,53,Desert,4,99,55,1678,3328,1590
H0684,54,Volcanic,4,59,40,1738,3556,1630
H0684,55,Mountain,2,76,57,1768,1578,1650
H0684,56,Tundra,3,91,85,1813,1422,1680
H0684,57,Arctic,5,94,38,1868,2585,1730
H0684,58,Swamp,0,85,45,1868,0,1730
H0684,59,Savanna,3,52,44,1910,330,1760
H0684,60,Arctic,5,89,68,1955,1650,1810
H0684,61,Mountain,4,88,38,1991,2628,1850
H0684,62,Arctic,4,95,79,2031,696,1890
H0684,63,Jungle,3,50,90,2076,519,1920
H0684,64,Arctic,4,58,64,2104,3392,1960
H0684,65,Swamp,0,58,54,2104,0,1960
H0684,66,Tundra,5,71,56,2154,4965,2010
H0684,67,Mountain,2,77,81,2178,1766,2030
H0684,68,Rainforest,5,96,92,2233,1340,2080
H0684,69,Savanna,5,53,68,2273,825,2130
H0684,70,Swamp,0,96,30,2273,0,2130
H0684,71,Arctic,4,97,99,2309,640,2170
H0684,72,Savanna,1,68,61,2314,385,2180
H0684,73,Volcanic,5,70,100,2354,1615,2230
H0684,74,Desert,3,57,75,2399,2838,2260
H0684,75,Jungle,2,68,97,2411,790,2280
H0684,76,Arctic,4,59,45,2443,3256,2320
H0684,77,Swamp,2,70,86,2469,1448,2340
H0684,78,Tundra,5,54,33,2504,2110,2390
H0684,79,Mountain,2,88,36,2530,872,2410
H0684,80,Rainforest,5,91,84,2555,1540,2460
H0684,81,Volcanic,2,54,85,2567,1582,2480
H0684,82,Swamp,3,52,47,2582,1734,2510
H0684,83,Swamp,3,64,52,2603,480,2540
H0684,84,Urban Ruins,4,99,70,2643,2740,2580
H0684,85,Swamp,4,61,94,2703,2536,2620
H0684,86,Jungle,5,88,47,2753,4750,2670
H0684,87,Arctic,4,100,95,2785,2100,2710
H0684,88,Mountain,0,97,58,2785,0,2710
H0684,89,Volcanic,0,96,35,2785,0,2710
H0684,90,Urban Ruins,0,57,85,2785,0,2710
H0684,91,Urban Ruins,1,69,69,2795,468,2720
H0684,92,Arctic,3,62,44,2831,1413,2750
H0684,93,Volcanic,5,94,87,2856,1160,2800
H0684,94,Desert,1,50,74,2864,108,2810
H0684,95,Jungle,0,71,99,2864,0,2810
H0684,96,Volcanic,4,52,98,2904,2324,2850
H0684,97,Swamp,0,59,63,2904,0,2850
H0684,98,Mountain,3,62,59,2931,489,2880
H0684,99,Savanna,4,68,94,2959,3152,2920
H0684,100,Mountain,3,79,87,2986,2964,2950
H0685,1,Desert,1,66,55,11,793,10
H0685,2,Savanna,3,88,75,44,2535,40
H0685,3,Urban Ruins,2,66,88,58,648,60
H0685,4,Volcanic,2,74,53,88,986,80
H0685,5,Tundra,4,59,100,136,1108,120
H0685,6,Mountain,2,66,100,156,1280,140
H0685,7,Arctic,4,84,86,188,1588,180
H0685,8,Swamp,2,67,35,210,1526,200
H0685,9,Mountain,5,55,95,285,595,250
H0685,10,Arctic,3,62,71,324,768,280
H0685,11,Arctic,4,78,89,352,3972,320
H0685,12,Urban Ruins,1,64,93,362,708,330
H0685,13,Volcanic,3,68,35,398,2418,360
H0685,14,Volcanic,4,70,37,454,820,400
H0685,15,Rainforest,3,50,40,493,1650,430
H0685,16,Arctic,3,59,30,517,1503,460
H0685,17,Jungle,3,61,96,559,1167,490
H0685,18,Desert,5,61,37,624,1650,540
H0685,19,Swamp,2,91,48,648,726,560
H0685,20,Mountain,4,90,85,708,2920,600
H0685,21,Swamp,5,87,96,778,4150,650
H0685,22,Swamp,5,53,49,853,1405,700
H0685,23,Rainforest,0,88,67,853,0,700
H0685,24,Swamp,5,66,33,908,2565,750
H0685,25,Savanna,1,99,53,923,505,760
H0685,26,Swamp,4,97,53,951,1276,800
H0685,27,Savanna,1,82,87,960,392,810
H0685,28,Urban Ruins,5,82,57,1020,4910,860
H0685,29,Urban Ruins,3,95,99,1050,2649,890
H0685,30,Jungle,1,87,91,1061,176,900
H0685,31,Tundra,0,73,65,1061,0,900
H0685,32,Swamp,3,85,33,1088,873,930
H0685,33,Savanna,2,68,31,1102,926,950
H0685,34,Savanna,1,51,94,1110,209,960
H0685,35,Arctic,4,72,44,1154,1564,1000
H0685,36,Tundra,5,89,34,1194,4625,1050
H0685,37,Rainforest,2,92,53,1214,1484,1070
H0685,38,Desert,4,80,86,1250,2420,1110
H0685,39,Arctic,3,98,75,1280,360,1140
H0685,40,Swamp,0,55,89,1280,0,1140
H0685,41,Mountain,2,83,32,1306,1722,1160
H0685,42,Mountain,4,62,75,1342,1324,1200
H0685,43,Arctic,5,91,100,1387,585,1250
H0685,44,Urban Ruins,5,73,100,1452,3455,1300
H0685,45,Rainforest,3,65,96,1488,1047,1330
H0685,46,Desert,0,75,98,1488,0,1330
H0685,47,Tundra,0,89,45,1488,0,1330
H0685,48,Swamp,3,87,97,1503,330,1360
H0685,49,Savanna,3,79,39,1521,2025,1390
H0685,50,Jungle,1,85,39,1535,436,1400
H0685,51,Mountain,0,82,84,1535,0,1400
H0685,52,Jungle,3,71,31,1556,2445,1430
H0685,53,Volcanic,4,97,38,1608,496,1470
H0685,54,Tundra,5,99,48,1658,4530,1520
H0685,55,Rainforest,5,78,45,1718,820,1570
H0685,56,Tundra,2,82,35,1730,256,1590
H0685,57,Tundra,5,59,91,1790,3115,1640
H0685,58,Mountain,0,94,98,1790,0,1640
H0685,59,Jungle,3,50,32,1835,1557,1670
H0685,60,Swamp,0,58,49,1835,0,1670
H0685,61,Swamp,4,99,77,1855,3180,1710
H0685,62,Savanna,4,77,43,1899,3168,1750
H0685,63,Savanna,1,98,42,1907,802,1760
H0685,64,Swamp,0,55,42,1907,0,1760
H0685,65,Arctic,5,89,30,1972,2785,1810
H0685,66,Arctic,5,57,74,2012,3535,1860
H0685,67,Tundra,1,69,45,2022,298,1870
H0685,68,Jungle,1,74,48,2032,387,1880
H0685,69,Volcanic,0,56,63,2032,0,1880
H0685,70,Arctic,3,81,76,2074,2532,1910
H0685,71,Mountain,0,61,64,2074,0,1910
H0685,72,Rainforest,3,98,68,2107,786,1940
H0685,73,Jungle,1,55,81,2121,471,1950
H0685,74,Arctic,3,89,50,2166,330,1980
H0685,75,Arctic,0,99,38,2166,0,1980
H0685,76,Rainforest,3,59,96,2202,2742,2010
H0685,77,Desert,0,82,53,2202,0,2010
H0685,78,Jungle,2,55,71,2220,570,2030
H0685,79,Tundra,2,65,93,2248,552,2050
H0685,80,Savanna,4,76,66,2292,2740,2090
H0685,81,Mountain,2,76,50,2316,1726,2110
H0685,82,Urban Ruins,2,81,88,2328,1944,2130
H0685,83,Urban Ruins,1,58,72,2335,979,2140
H0685,84,Urban Ruins,5,65,84,2365,3255,2190
H0685,85,Jungle,4,52,61,2389,780,2230
H0685,86,Savanna,5,87,34,2439,3915,2280
H0685,87,Rainforest,1,76,100,2454,412,2290
H0685,88,Rainforest,2,92,86,2466,334,2310
H0685,89,Arctic,4,54,47,2498,2844,2350
H0685,90,Mountain,1,60,67,2507,584,2360
H0685,91,Mountain,2,60,33,2537,888,2380
H0685,92,Arctic,4,65,43,2561,2344,2420
H0685,93,Mountain,0,87,62,2561,0,2420
H0685,94,Volcanic,4,84,72,2589,3516,2460
H0685,95,Rainforest,2,51,51,2599,794,2480
H0685,96,Volcanic,4,84,56,2631,1616,2520
H0685,97,Urban Ruins,1,63,83,2641,383,2530
H0685,98,Arctic,1,97,63,2655,141,2540
H0685,99,Arctic,5,64,32,2730,1910,2590
H0685,100,Jungle,2,52,57,2748,264,2610
H0686,1,Rainforest,2,100,53,10,384,20
H0686,2,Savanna,0,50,63,10,0,20
H0686,3,Jungle,4,80,99,46,3656,60
H0686,4,Mountain,4,55,61,74,3032,100
H0686,5,Arctic,3,71,30,110,852,130
H0686,6,Tundra,2,53,94,128,1568,150
H0686,7,Rainforest,1,84,94,142,129,160
H0686,8,Arctic,0,97,58,142,0,160
H0686,9,Tundra,1,88,32,152,786,170
H0686,10,Savanna,0,96,59,152,0,170
H0686,11,Mountain,0,87,43,152,0,170
H0686,12,Jungle,3,53,66,191,1053,200
H0686,13,Arctic,0,71,69,191,0,200
H0686,14,Volcanic,0,55,92,191,0,200
H0686,15,Mountain,0,71,54,191,0,200
H0686,16,Tundra,4,51,83,231,2564,240
H0686,17,Volcanic,0,76,89,231,0,240
H0686,18,Tundra,4,64,100,251,1304,280
H0686,19,Arctic,2,82,42,277,1112,300
H0686,20,Arctic,0,96,92,277,0,300
H0686,21,Arctic,1,93,33,292,612,310
H0686,22,Desert,1,57,90,300,742,320
H0686,23,Urban Ruins,4,81,78,344,2724,360
H0686,24,Urban Ruins,1,73,34,355,293,370
H0686,25,Urban Ruins,4,69,80,387,3512,410
H0686,26,Tundra,4,75,35,431,2588,450
H0686,27,Swamp,1,89,33,442,329,460
H0686,28,Swamp,0,67,70,442,0,460
H0686,29,Desert,3,60,59,469,864,490
H0686,30,Desert,2,70,64,497,640,510
H0686,31,Tundra,1,71,98,510,306,520
H0686,32,Volcanic,2,60,93,534,1522,540
H0686,33,Rainforest,1,55,74,547,681,550
H0686,34,Volcanic,0,86,56,547,0,550
H0686,35,Mountain,1,53,67,558,866,560
H0686,36,Volcanic,1,77,69,563,868,570
H0686,37,Arctic,3,80,66,587,2316,600
H0686,38,Urban Ruins,5,56,86,627,4075,650
H0686,39,Swamp,1,83,68,638,322,660
H0686,40,Volcanic,1,93,66,644,111,670
H0686,41,Rainforest,3,76,56,674,1560,700
H0686,42,Jungle,5,92,88,724,1145,750
H0686,43,Rainforest,4,81,92,784,1508,790
H0686,44,Urban Ruins,1,59,31,793,946,800
H0686,45,Swamp,4,78,45,829,2624,840
H0686,46,Volcanic,0,77,45,829,0,840
H0686,47,Volcanic,0,70,80,829,0,840
H0686,48,Mountain,3,62,90,874,1161,870
H0686,49,Swamp,1,60,36,886,578,880
H0686,50,Swamp,4,77,60,946,3444,920
H0686,51,Volcanic,2,100,53,960,1596,940
H0686,52,Tundra,5,76,78,1015,2710,990
H0686,53,Arctic,1,59,76,1027,971,1000
H0686,54,Rainforest,1,94,52,1042,942,1010
H0686,55,Tundra,1,86,49,1048,781,1020
H0686,56,Jungle,0,79,51,1048,0,1020
H0686,57,Arctic,5,52,80,1103,800,1070
H0686,58,Jungle,2,62,49,1115,448,1090
H0686,59,Mountain,2,57,68,1135,1708,1110
H0686,60,Mountain,0,50,70,1135,0,1110
H0686,61,Mountain,3,57,64,1168,2757,1140
H0686,62,Desert,1,61,66,1173,337,1150
H0686,63,Mountain,4,81,92,1209,1920,1190
H0686,64,Jungle,1,83,63,1217,529,1200
H0686,65,Tundra,3,67,78,1238,2133,1230
H0686,66,Swamp,1,88,43,1245,315,1240
H0686,67,Rainforest,2,80,100,1271,1578,1260
H0686,68,Savanna,1,63,58,1282,150,1270
H0686,69,Swamp,3,51,89,1300,1476,1300
H0686,70,Arctic,0,52,94,1300,0,1300
H0686,71,Mountain,0,56,99,1300,0,1300
H0686,72,Savanna,4,85,98,1344,2940,1340
H0686,73,Volcanic,2,96,56,1370,476,1360
H0686,74,Swamp,0,91,91,1370,0,1360
H0686,75,Desert,4,89,72,1414,3356,1400
H0686,76,Mountain,4,85,67,1462,2016,1440
H0686,77,Rainforest,0,61,50,1462,0,1440
H0686,78,Arctic,2,63,88,1492,1910,1460
H0686,79,Swamp,4,54,60,1548,2104,1500
H0686,80,Savanna,2,98,84,1568,956,1520
H0686,81,Rainforest,0,67,90,1568,0,1520
H0686,82,Arctic,4,77,67,1616,3196,1560
H0686,83,Savanna,2,78,73,1638,912,1580
H0686,84,Jungle,2,87,64,1660,674,1600
H0686,85,Mountain,0,62,42,1660,0,1600
H0686,86,Arctic,3,62,36,1687,1158,1630
H0686,87,Urban Ruins,5,73,55,1717,4610,1680
H0686,88,Desert,3,65,54,1738,2046,1710
H0686,89,Savanna,3,55,82,1765,1263,1740
H0686,90,Arctic,3,54,75,1804,309,1770
H0686,91,Urban Ruins,2,71,90,1816,316,1790
H0686,92,Urban Ruins,3,75,48,1834,693,1820
H0686,93,Rainforest,2,89,83,1852,892,1840
H0686,94,Savanna,2,76,83,1862,1260,1860
H0686,95,Rainforest,5,90,91,1907,3480,1910
H0686,96,Tundra,4,66,60,1931,1028,1950
H0686,97,Tundra,5,70,64,1981,2675,2000
H0686,98,Arctic,0,95,48,1981,0,2000
H0686,99,Swamp,0,85,80,1981,0,2000
H0686,100,Rainforest,1,60,92,1987,446,2010
H0687,1,Desert,5,83,83,25,1960,50
H0687,2,Rainforest,0,66,99,25,0,50
H0687,3,Volcanic,5,87,49,70,4050,100
H0687,4,Swamp,5,81,82,100,2825,150
H0687,5,Arctic,0,89,74,100,0,150
H0687,6,Mountain,0,71,60,100,0,150
H0687,7,Swamp,1,92,59,114,572,160
H0687,8,Mountain,0,52,100,114,0,160
H0687,9,Volcanic,3,80,61,144,357,190
H0687,10,Jungle,4,78,53,168,488,230
H0687,11,Arctic,4,85,70,192,1336,270
H0687,12,Desert,1,76,94,207,141,280
H0687,13,Swamp,4,82,76,243,804,320
H0687,14,Mountain,2,68,67,273,1152,340
H0687,15,Swamp,4,55,37,301,3284,380
H0687,16,Arctic,2,70,85,315,1818,400
H0687,17,Mountain,0,62,53,315,0,400
H0687,18,Tundra,3,68,61,357,2418,430
H0687,19,Tundra,5,93,83,387,3450,480
H0687,20,Swamp,2,79,74,413,910,500
H0687,21,Urban Ruins,1,88,54,418,666,510
H0687,22,Arctic,0,64,42,418,0,510
H0687,23,Jungle,0,86,81,418,0,510
H0687,24,Desert,0,56,35,418,0,510
H0687,25,Rainforest,0,59,47,418,0,510
H0687,26,Urban Ruins,5,54,45,458,850,560
H0687,27,Volcanic,5,94,33,493,1460,610
H0687,28,Desert,4,67,87,541,1844,650
H0687,29,Jungle,3,88,74,580,429,680
H0687,30,Rainforest,5,86,49,640,4950,730
H0687,31,Desert,4,69,87,664,1948,770
H0687,32,Arctic,5,54,71,734,4130,820
H0687,33,Savanna,3,52,37,761,2811,850
H0687,34,Arctic,3,100,63,791,2439,880
H0687,35,Mountain,5,99,41,841,2090,930
H0687,36,Mountain,0,73,39,841,0,930
H0687,37,Jungle,1,88,33,848,502,940
H0687,38,Desert,2,53,48,868,1628,960
H0687,39,Tundra,0,84,91,868,0,960
H0687,40,Rainforest,4,63,45,912,1120,1000
H0687,41,Arctic,2,100,92,938,1434,1020
H0687,42,Urban Ruins,4,79,32,962,3600,1060
H0687,43,Arctic,1,90,44,977,343,1070
H0687,44,Desert,4,61,75,1037,3212,1110
H0687,45,Rainforest,5,95,79,1107,3675,1160
H0687,46,Savanna,1,70,59,1117,669,1170
H0687,47,Desert,1,67,32,1122,333,1180
H0687,48,Savanna,5,83,59,1147,3240,1230
H0687,49,Urban Ruins,1,62,56,1153,576,1240
H0687,50,Tundra,1,75,90,1160,269,1250
H0687,51,Arctic,5,83,79,1230,550,1300
H0687,52,Rainforest,5,90,82,1260,3045,1350
H0687,53,Volcanic,2,66,91,1288,838,1370
H0687,54,Rainforest,3,95,73,1333,2523,1400
H0687,55,Volcanic,4,75,67,1365,1020,1440
H0687,56,Jungle,3,86,77,1404,2508,1470
H0687,57,Urban Ruins,0,63,87,1404,0,1470
H0687,58,Volcanic,2,84,54,1426,872,1490
H0687,59,Swamp,1,54,45,1441,772,1500
H0687,60,Tundra,3,100,64,1474,621,1530
H0687,61,Arctic,0,74,52,1474,0,1530
H0687,62,Tundra,2,80,55,1494,1012,1550
H0687,63,Savanna,1,81,72,1506,497,1560
H0687,64,Tundra,1,86,58,1520,861,1570
H0687,65,Mountain,0,99,63,1520,0,1570
H0687,66,Jungle,4,73,65,1544,2628,1610
H0687,67,Urban Ruins,3,76,52,1568,2184,1640
H0687,68,Volcanic,5,88,30,1618,4850,1690
H0687,69,Urban Ruins,2,97,54,1640,616,1710
H0687,70,Savanna,1,57,33,1649,854,1720
H0687,71,Jungle,1,96,84,1655,142,1730
H0687,72,Urban Ruins,1,95,71,1668,412,1740
H0687,73,Desert,1,99,77,1680,866,1750
H0687,74,Swamp,3,55,67,1695,882,1780
H0687,75,Tundra,3,55,41,1731,678,1810
H0687,76,Urban Ruins,1,80,82,1746,900,1820
H0687,77,Desert,0,62,56,1746,0,1820
H0687,78,Tundra,1,87,58,1759,238,1830
H0687,79,Arctic,0,70,96,1759,0,1830
H0687,80,Mountain,2,61,96,1785,1586,1850
H0687,81,Volcanic,3,90,33,1800,1920,1880
H0687,82,Jungle,2,86,89,1826,1562,1900
H0687,83,Savanna,1,57,48,1833,360,1910
H0687,84,Swamp,5,88,53,1903,3470,1960
H0687,85,Urban Ruins,5,80,70,1978,4230,2010
H0687,86,Jungle,1,76,44,1985,548,2020
H0687,87,Savanna,5,72,42,2015,1095,2070
H0687,88,Desert,4,50,83,2059,1344,2110
H0687,89,Urban Ruins,0,94,78,2059,0,2110
H0687,90,Urban Ruins,0,63,62,2059,0,2110
H0687,91,Tundra,3,88,77,2101,2862,2140
H0687,92,Mountain,5,98,51,2146,3040,2190
H0687,93,Mountain,1,51,73,2152,416,2200
H0687,94,Jungle,2,97,58,2176,264,2220
H0687,95,Arctic,0,78,74,2176,0,2220
H0687,96,Urban Ruins,0,50,56,2176,0,2220
H0687,97,Tundra,0,83,36,2176,0,2220
H0687,98,Swamp,0,63,53,2176,0,2220
H0687,99,Volcanic,2,100,78,2192,1270,2240
H0687,100,Urban Ruins,5,66,86,2267,625,2290
H0688,1,Jungle,0,74,40,0,0,0
H0688,2,Mountain,4,88,68,28,3636,40
H0688,3,Swamp,2,89,79,40,258,60
H0688,4,Mountain,4,73,72,84,1696,100
H0688,5,Jungle,0,82,81,84,0,100
H0688,6,Rainforest,3,65,40,111,369,130
H0688,7,Mountain,3,95,81,138,2463,160
H0688,8,Desert,1,52,34,148,730,170
H0688,9,Jungle,2,50,53,164,1962,190
H0688,10,Mountain,0,53,64,164,0,190
H0688,11,Swamp,3,88,37,185,396,220
H0688,12,Swamp,3,100,36,218,2529,250
H0688,13,Arctic,5,57,34,288,4625,300
H0688,14,Rainforest,1,85,66,295,943,310
H0688,15,Savanna,5,66,46,320,1090,360
H0688,16,Swamp,5,98,70,390,1340,410
H0688,17,Urban Ruins,5,52,73,465,2435,460
H0688,18,Arctic,3,86,75,483,1584,490
H0688,19,Jungle,1,84,52,497,769,500
H0688,20,Tundra,5,53,82,537,2380,550
H0688,21,Rainforest,0,53,34,537,0,550
H0688,22,Desert,2,75,93,565,1344,570
H0688,23,Volcanic,1,86,62,580,982,580
H0688,24,Jungle,3,52,88,604,1515,610
H0688,25,Desert,4,88,60,628,3896,650
H0688,26,Mountain,1,72,98,636,479,660
H0688,27,Rainforest,3,77,36,678,1422,690
H0688,28,Swamp,1,50,81,688,498,700
H0688,29,Arctic,3,70,51,733,1767,730
H0688,30,Jungle,1,50,46,741,283,740
H0688,31,Desert,1,64,46,752,776,750
H0688,32,Jungle,4,86,87,808,1560,790
H0688,33,Mountain,0,51,72,808,0,790
H0688,34,Arctic,2,58,41,832,1278,810
H0688,35,Volcanic,2,80,89,842,1044,830
H0688,36,Arctic,5,79,43,867,680,880
H0688,37,Urban Ruins,5,95,97,927,4110,930
H0688,38,Arctic,3,75,94,945,1758,960
H0688,39,Desert,4,76,74,969,1988,1000
H0688,40,Desert,5,66,37,1004,1280,1050
H0688,41,Rainforest,0,78,37,1004,0,1050
H0688,42,Arctic,3,89,74,1043,822,1080
H0688,43,Jungle,1,86,31,1056,600,1090
H0688,44,Rainforest,3,57,39,1101,2979,1120
H0688,45,Savanna,1,69,95,1114,462,1130
H0688,46,Arctic,0,57,30,1114,0,1130
H0688,47,Urban Ruins,3,69,74,1150,1695,1160
H0688,48,Swamp,3,76,86,1177,1743,1190
H0688,49,Arctic,2,78,92,1201,1106,1210
H0688,50,Arctic,0,56,95,1201,0,1210
H0688,51,Mountain,5,64,47,1256,1470,1260
H0688,52,Desert,3,84,38,1301,1068,1290
H0688,53,Jungle,0,77,55,1301,0,1290
H0688,54,Swamp,2,69,53,1327,628,1310
H0688,55,Desert,2,92,70,1341,1954,1330
H0688,56,Savanna,0,56,42,1341,0,1330
H0688,57,Savanna,2,78,76,1365,874,1350
H0688,58,Tundra,1,76,31,1370,165,1360
H0688,59,Mountain,1,76,67,1377,764,1370
H0688,60,Volcanic,2,50,33,1403,1614,1390
H0688,61,Desert,3,84,67,1421,1203,1420
H0688,62,Savanna,0,85,88,1421,0,1420
